  260,2018/10/01,   63
  260,2018/10/02,   29
  260,2018/10/03,   62
  260,2018/10/04,    7
  260,2018/10/05,   90
  260,2018/10/06,   79
  260,2018/10/07,   75
  260,2018/10/08,   69
  260,2018/10/09,   77
  260,2018/10/10,   90
  260,2018/10/11,   55
  260,2018/10/12,   82
  260,2018/10/13,   87
  260,2018/10/14,   75
  260,2018/10/15,   57
